CRASH_ID,CRASH_DATE,CRASH_TIME,SEVERITY,CRASH_TYPE,CYCLISTS,CYCLIST_CASUALTIES,REPORTED_LOCATION,LATITUDE,LONGITUDE,LOCATION_1
1226180,16 March 2020,18:15,Injury,Other - Vehicle to Vehicle,1,1,BRIGALOW/MOUAT INTERSECTION,-35.247371,149.128055,"(-35.247371, 149.128055)"
1226250,25 March 2020,08:30,Property Damage Only,Other - Vehicle to Vehicle,1,0,CHUCULBA CRESCENT (WANAGA -> BALDWIN),-35.218724,149.097761,"(-35.218724, 149.097761)"
1226184,31 March 2020,16:10,Injury,Right turn into oncoming vehicle,1,1,JOSEPHSON/NETTLEFOLD INTERSECTION,-35.243423,149.061977,"(-35.243423, 149.061977)"
1234492,03 October 2020,08:20,Injury,Same direction side swipe,1,1,COULTER DRIVE (REDFERN / SPRINGVALE -> WILLIAM HOVELL),-35.26903,149.053643,"(-35.26903, 149.053643)"
1233943,17 September 2020,19:00,Property Damage Only,Other - Vehicle to Vehicle,1,0,MORT STREET (COOYONG -> ELOUERA),-35.273468,149.131447,"(-35.273468, 149.131447)"
1234424,29 September 2020,07:50,Injury,Other - Vehicle to Vehicle,1,1,ASPINALL STREET (ZELLING / SHEWCROFT -> ANTILL / IAN NICOL),-35.229379,149.164407,"(-35.229379, 149.164407)"
1149892,14 December 2016,13:55,Injury,Rear end collision,1,1,ADELAIDE AVENUE (COTTEADELERM -> YARRA GLEN),-35.314223,149.096127,"(-35.314223, 149.096127)"
1048435,22 February 2012,08:45,Injury,Overturned (On Road),1,1,ADELAIDE AVENUE (EMPIRE -> ADELWHOPESRM),-35.311197,149.11171,"(-35.311197, 149.11171)"
1188194,25 June 2018,17:05,Property Damage Only,Other - Vehicle to Vehicle,1,0,FEDERAL/PHILLIP INTERSECTION,-35.236019,149.143597,"(-35.236019, 149.143597)"
1098676,05 November 2014,13:40,Property Damage Only,Right angle collision,1,0,COTTER/MCCULLOCH INTERSECTION,-35.313981,149.08048,"(-35.313981, 149.08048)"
1209385,18 June 2019,17:20,Injury,Rear end collision,1,1,LAUNCESTON/MELROSE INTERSECTION,-35.339936,149.082378,"(-35.339936, 149.082378)"
1209523,19 June 2019,18:25,Property Damage Only,Same direction side swipe,1,0,CANBNCAPIWRM/CAPITAL INTERSECTION,-35.311114,149.123513,"(-35.311114, 149.123513)"
1197529,05 December 2018,10:05,Injury,Other - Vehicle to Vehicle,1,1,MARCUS CLARKE STREET (RUDD/RIMMER -> BARRY),-35.276206,149.12668,"(-35.276206, 149.12668)"
1037855,25 May 2012,17:13,Injury,Right turn into oncoming vehicle,1,1,KINGSLEY STREET (HUTTON -> TANGNEY),-35.276929,149.12366,"(-35.276929, 149.12366)"
1079216,28 January 2014,16:45,Injury,Other - Vehicle to Vehicle,1,1,CHILDERS/ALLSOP INTERSECTION,-35.278304,149.124516,"(-35.278304, 149.124516)"
1202469,26 February 2019,06:45,Property Damage Only,Same direction side swipe,1,0,LONDON/NORTHBOURNE INTERSECTION,-35.279584,149.129157,"(-35.279584, 149.129157)"
1130962,15 March 2016,15:30,Property Damage Only,Other - Vehicle to Vehicle,1,0,MACPHERSON STREET (BLUEBELL -> SARGOOD),-35.264223,149.121868,"(-35.264223, 149.121868)"
1201883,20 February 2019,09:45,Property Damage Only,Right angle collision,1,0,CLUNIES ROSS/JULIUS INTERSECTION,-35.274376,149.115572,"(-35.274376, 149.115572)"
1212029,23 July 2019,07:43,Property Damage Only,Right angle collision,1,0,ROSS SMITH/WIRRAWAY INTERSECTION,-35.233416,149.037666,"(-35.233416, 149.037666)"
1200813,11 February 2019,08:45,Injury,Other - Vehicle to Vehicle,2,1,MOUAT STREET (GOODWIN -> BRIGALOW),-35.24791,149.130848,"(-35.24791, 149.130848)"
1202479,26 February 2019,19:00,Property Damage Only,Other - Vehicle to Vehicle,1,0,CAPE STREET (CHALLIS / DICKSON BUS STN ACC -> WOOLLEY),-35.251246,149.136174,"(-35.251246, 149.136174)"
1205151,10 April 2019,09:00,Injury,Other - Vehicle to Vehicle,1,1,MANUKA CIRCLE (CANBERRA -> FURNEAUX),-35.318635,149.132927,"(-35.318635, 149.132927)"
1203543,14 March 2019,13:45,Property Damage Only,Rear end collision,1,0,HOPETOUN CIRCUIT (GAWLER -> MACGREGOR),-35.314666,149.108346,"(-35.314666, 149.108346)"
1201475,12 February 2019,08:30,Property Damage Only,Same direction side swipe,1,0,BUNDA/NORTHBOURNE/RUDD INTERSECTION,-35.277124,149.129353,"(-35.277124, 149.129353)"
1198382,14 December 2018,19:15,Property Damage Only,Other - Vehicle to Vehicle,1,0,MACARTHUR/NORTHBOURNE/WAKEFIELD INTERSECTION,-35.260511,149.13204,"(-35.260511, 149.13204)"
1098111,12 September 2014,16:03,Injury,Same direction side swipe,1,1,YARRA GLEN/YARRNCARRWRM INTERSECTION,-35.328936,149.086479,"(-35.328936, 149.086479)"
1168224,12 September 2017,16:30,Injury,Other - Vehicle to Vehicle,1,1,EMU BANK (BENJAMIN -> SOUNDY (N)),-35.238229,149.071074,"(-35.238229, 149.071074)"
1205342,20 April 2019,09:20,Property Damage Only,Other - Vehicle to Vehicle,1,0,BELCONNEN/BINDUBI/EASTERN VALLEY INTERSECTION,-35.250111,149.075831,"(-35.250111, 149.075831)"
1083504,18 March 2014,16:37,Injury,Collision with parked vehicle,1,1,YARRA GLEN (CARRWYARRSRM -> MELRYARRRA / YARRYAMBRA),-35.332076,149.086165,"(-35.332076, 149.086165)"
1116776,04 August 2015,15:05,Property Damage Only,Right turn into oncoming vehicle,1,0,BARRY/BOLDREWOOD INTERSECTION,-35.272904,149.120309,"(-35.272904, 149.120309)"
1204084,02 April 2019,07:00,Injury,Struck pedestrian (Off Road),1,1,KINGS AVENUE (WENDOUREE -> KINGSBOWESRM),-35.301203,149.142367,"(-35.301203, 149.142367)"
1197070,22 November 2018,16:55,Property Damage Only,Other - Vehicle to Vehicle,1,0,PHILLIP AVENUE (ANTILL -> MAJURA),-35.249026,149.154885,"(-35.249026, 149.154885)"
1199228,12 January 2019,10:30,Property Damage Only,Other - Vehicle to Vehicle,1,0,COHEN STREET (JOSEPHSON -> WALES),-35.239653,149.06162,"(-35.239653, 149.06162)"
1100469,02 December 2014,19:00,Property Damage Only,Other - Vehicle to Vehicle,1,0,EMU BANK (BENJAMIN -> SOUNDY (N)),-35.236233,149.068306,"(-35.236233, 149.068306)"
1130978,21 March 2016,15:20,Property Damage Only,Other - Vehicle to Vehicle,1,0,SULLIVANS CREEK ROAD (NORTH -> FELLOWS / SULLIVANS),-35.277666,149.118655,"(-35.277666, 149.118655)"
1206230,28 April 2019,14:55,Property Damage Only,Same direction side swipe,1,0,NORTHBOURNE AVENUE (ELOUERA / GOULD -> GIRRAHWEEN / MASSON),-35.270639,149.130502,"(-35.270639, 149.130502)"
1178388,24 February 2018,11:30,Injury,Same direction side swipe,1,1,ADELAIDE/HOPESADELERM INTERSECTION,-35.311434,149.111129,"(-35.311434, 149.111129)"
1099128,12 November 2014,08:15,Property Damage Only,Other - Vehicle to Vehicle,1,0,CONSTITUTION/WENDOUREE/KALMA INTERSECTION,-35.290838,149.143458,"(-35.290838, 149.143458)"
1211875,18 July 2019,09:15,Property Damage Only,Right angle collision,1,0,IPIMA/TORRENS INTERSECTION,-35.266724,149.135189,"(-35.266724, 149.135189)"
1195886,01 November 2018,16:20,Property Damage Only,Other - Vehicle to Vehicle,1,0,ELLENBOROUGH/GINNINDERRA/MOUAT/RIGGALL INTERSECTION,-35.242644,149.126568,"(-35.242644, 149.126568)"
1206498,10 May 2019,09:01,Property Damage Only,Other - Vehicle to Vehicle,1,0,MAJURA/PHILLIP INTERSECTION,-35.250259,149.155474,"(-35.250259, 149.155474)"
1181366,03 April 2018,07:55,Property Damage Only,Collision while one vehicle reversing,1,0,BARTON/FEDERAL/NORTHBOURNE INTERSECTION,-35.240594,149.136989,"(-35.240594, 149.136989)"
1210147,14 June 2019,18:40,Injury,Other - Vehicle to Vehicle,1,1,ATHLLON/CALLAM/HINDMARSH INTERSECTION,-35.348972,149.089909,"(-35.348972, 149.089909)"
1151273,29 November 2016,07:25,Injury,Other - Vehicle to Vehicle,1,1,CANBERRA/WOODS INTERSECTION,-35.344036,149.199924,"(-35.344036, 149.199924)"
1202020,13 February 2019,16:51,Injury,Rear end collision,1,1,CONDAMINE/IPIMA/NORTHBOURNE INTERSECTION,-35.266231,149.131114,"(-35.266231, 149.131114)"
1126679,29 November 2015,14:00,Property Damage Only,Other - Vehicle to Vehicle,1,0,GARRAN ROAD (EGGLESTON -> WARD),-35.281919,149.11551,"(-35.281919, 149.11551)"
1105238,05 February 2015,08:30,Injury,Right turn into oncoming vehicle,1,1,NORTHBOURNE/SWINDEN INTERSECTION,-35.244169,149.134648,"(-35.244169, 149.134648)"
1201651,14 February 2019,18:30,Injury,Right angle collision,1,1,DAVID/FAUNCE/RIDLEY INTERSECTION,-35.267227,149.117216,"(-35.267227, 149.117216)"
1210106,28 June 2019,18:45,Property Damage Only,Right angle collision,1,0,ATHLLON/SULWOOD INTERSECTION,-35.384324,149.093072,"(-35.384324, 149.093072)"
1208832,30 May 2019,17:50,Property Damage Only,Other - Vehicle to Vehicle,1,0,COTTER/STREETON INTERSECTION,-35.326437,149.053356,"(-35.326437, 149.053356)"
1165881,26 July 2017,08:10,Property Damage Only,Right angle collision,1,0,DUDLEY/NOVAR/NOVASADELERM INTERSECTION,-35.313237,149.098146,"(-35.313237, 149.098146)"
1208797,29 May 2019,08:10,Property Damage Only,Other - Vehicle to Vehicle,1,0,BARRY/WATSON INTERSECTION,-35.275228,149.125706,"(-35.275228, 149.125706)"
1204187,03 April 2019,07:50,Property Damage Only,Right angle collision,1,0,FLINDERS/MONARO INTERSECTION,-35.328476,149.127674,"(-35.328476, 149.127674)"
1107580,17 March 2015,17:30,Property Damage Only,Same direction side swipe,1,0,MARCUS CLARKE/HOBART INTERSECTION,-35.278605,149.126245,"(-35.278605, 149.126245)"
1101218,10 April 2014,19:45,Property Damage Only,Right angle collision,1,0,HINDMARSH/JERRABOMBERRA INTERSECTION,-35.343038,149.154444,"(-35.343038, 149.154444)"
1154370,20 February 2017,09:30,Property Damage Only,Same direction side swipe,1,0,BELCONNEN WAY (BELCWGUNGS/GUNGSBELCERM/BELCEGUNGNRM/GUNGNBELCWRM -> BARRY),-35.258724,149.092079,"(-35.258724, 149.092079)"
1209176,15 June 2019,11:05,Injury,Right angle collision,1,1,FLEMINGTON/SAPLING/FLEMINGTON SRV RD INTERSECTION,-35.192373,149.151311,"(-35.192373, 149.151311)"
1113357,16 June 2015,17:24,Injury,Other - Vehicle to Vehicle,1,1,CHILDERS/ALLSOP INTERSECTION,-35.278275,149.124542,"(-35.278275, 149.124542)"
1202573,09 March 2019,07:25,Property Damage Only,Right angle collision,2,0,COSSINGTON SMITH/ELLENBOROUGH INTERSECTION,-35.236711,149.125338,"(-35.236711, 149.125338)"
1200883,13 February 2019,17:45,Property Damage Only,Right angle collision,1,0,GARRAN/LIVERSIDGE/McCOY INTERSECTION,-35.283562,149.119837,"(-35.283562, 149.119837)"
1160204,06 May 2017,08:30,Property Damage Only,Right angle collision,1,0,FEDERAL/OLD WELL STATION INTERSECTION,-35.228865,149.153927,"(-35.228865, 149.153927)"
1204072,23 March 2019,08:00,Property Damage Only,Right angle collision,1,0,GORDON/MARCUS CLARKE INTERSECTION,-35.282664,149.123946,"(-35.282664, 149.123946)"
1203333,12 March 2019,08:15,Property Damage Only,Same direction side swipe,1,0,BUNDA/NORTHBOURNE/RUDD INTERSECTION,-35.277146,149.129552,"(-35.277146, 149.129552)"
1207724,25 May 2019,10:45,Property Damage Only,Right angle collision,1,0,HOPETOUN/STONEHAVEN INTERSECTION,-35.317508,149.110432,"(-35.317508, 149.110432)"
1208065,30 May 2019,17:25,Property Damage Only,Right angle collision,1,0,GORDON/MARCUS CLARKE INTERSECTION,-35.2826,149.124087,"(-35.2826, 149.124087)"
1210042,19 June 2019,20:30,Injury,Right angle collision,1,1,EMPIRE/ARTHUR (W) INTERSECTION,-35.318335,149.122335,"(-35.318335, 149.122335)"
1204583,24 March 2019,12:40,Injury,Same direction side swipe,1,1,BARRY/BELCONNEN/FAIRFAX INTERSECTION,-35.259911,149.103647,"(-35.259911, 149.103647)"
1157503,28 March 2017,08:31,Property Damage Only,Right angle collision,1,0,NORTHBOURNE/SWINDEN INTERSECTION,-35.244164,149.134648,"(-35.244164, 149.134648)"
1196896,28 November 2018,07:40,Injury,Right turn into oncoming vehicle,1,1,DAVID/MACARTHUR/WATTLE INTERSECTION,-35.260437,149.130601,"(-35.260437, 149.130601)"
1200674,08 February 2019,18:45,Injury,Rear end collision,1,1,NORTHBOURNE AVENUE (BUNDA / RUDD -> BARRY / COOYONG),-35.276458,149.129562,"(-35.276458, 149.129562)"
1188226,17 July 2018,18:15,Property Damage Only,Right angle collision,1,0,GINNINDERRA/AIKMAN/TENTERFIELD INTERSECTION,-35.231235,149.080349,"(-35.231235, 149.080349)"
1181386,12 April 2018,19:15,Property Damage Only,Right angle collision,1,0,FLOREY/GINNINDERRA INTERSECTION,-35.20546,149.02701,"(-35.20546, 149.02701)"
1106575,20 March 2015,19:30,Injury,Right angle collision,1,1,MARCUS CLARKE/RUDD/RIMMER INTERSECTION,-35.276795,149.126481,"(-35.276795, 149.126481)"
1204355,08 April 2019,16:46,Injury,Right angle collision,1,1,ASTROLABE/LA PEROUSE INTERSECTION,-35.340405,149.132795,"(-35.340405, 149.132795)"
1196273,08 November 2018,07:40,Injury,Other - Vehicle to Vehicle,1,1,RUSSELL DRIVE (SIR THOMAS BLAMEY -> REG SAUNDERS),-35.297558,149.150277,"(-35.297558, 149.150277)"
1209043,12 June 2019,08:15,Injury,Right angle collision,1,1,BANGALAY/STREETON INTERSECTION,-35.350003,149.042515,"(-35.350003, 149.042515)"
1197792,06 December 2018,20:00,Property Damage Only,Other - Vehicle to Vehicle,1,0,HUME PLACE (WENTWORTH -> CANBERRA),-35.322622,149.149578,"(-35.322622, 149.149578)"
1057253,25 February 2013,05:30,Injury,Other - Vehicle to Vehicle,1,1,GUNDAROO/CANDLEBARK/NUDURR INTERSECTION,-35.195605,149.107889,"(-35.195605, 149.107889)"
1204416,24 March 2019,19:15,Injury,Other - Vehicle to Vehicle,1,1,ANTILL/MOUAT/NORTHBOURNE INTERSECTION,-35.248221,149.133915,"(-35.248221, 149.133915)"
1188565,09 July 2018,18:00,Property Damage Only,Same direction side swipe,1,0,HINDMARSH DRIVE (DALRYMPLE / MUGGA -> TAMAR),-35.344279,149.137823,"(-35.344279, 149.137823)"
1157608,31 March 2017,07:35,Property Damage Only,Same direction side swipe,1,0,KINGS/STATE INTERSECTION,-35.30622,149.129039,"(-35.30622, 149.129039)"
1201270,18 February 2019,08:30,Injury,Overturned (On Road),1,1,LIGHT/STUART INTERSECTION,-35.322417,149.13574,"(-35.322417, 149.13574)"
1205618,12 April 2019,13:00,Property Damage Only,Other - Vehicle to Vehicle,1,0,NORTHBOURNE AVENUE (MACARTHUR / WAKEFIELD -> MORPHETT),-35.258736,149.132425,"(-35.258736, 149.132425)"
1205807,30 April 2019,17:20,Injury,Right turn into oncoming vehicle,1,1,CONSTITUTION/REG SAUNDERS INTERSECTION,-35.295368,149.150926,"(-35.295368, 149.150926)"
1156144,08 March 2017,10:00,Property Damage Only,Rear end collision,1,0,DALEY ROAD (SULLIVANS -> WARD),-35.279164,149.114929,"(-35.279164, 149.114929)"
1049949,21 November 2012,08:53,Injury,Right turn into oncoming vehicle,1,1,NORTHBOURNE/SWINDEN INTERSECTION,-35.244156,149.13465,"(-35.244156, 149.13465)"
1203535,13 March 2019,07:45,Injury,Same direction side swipe,1,1,ADELAIDE/COTTEADELERM INTERSECTION,-35.313957,149.097513,"(-35.313957, 149.097513)"
1068880,20 August 2013,09:20,Injury,Other - Vehicle to Vehicle,1,1,BARRY/MCCAUGHEY/NORTH INTERSECTION,-35.273502,149.121827,"(-35.273502, 149.121827)"
1092926,08 August 2014,09:00,Property Damage Only,Right turn into oncoming vehicle,1,0,PERTH/STATE INTERSECTION,-35.307031,149.119441,"(-35.307031, 149.119441)"
1208418,06 June 2019,16:10,Property Damage Only,Other - Vehicle to Vehicle,1,0,GOYDER/JERRABOMBERRA INTERSECTION,-35.337782,149.149727,"(-35.337782, 149.149727)"
1208372,05 June 2019,19:04,Property Damage Only,Same direction side swipe,1,0,NORTHBOURNE AVENUE (ALINGA -> BUNDA / RUDD),-35.278151,149.129288,"(-35.278151, 149.129288)"
1204180,26 March 2019,12:50,Property Damage Only,Other - Vehicle to Vehicle,1,0,COWPER/MAJURA INTERSECTION,-35.257249,149.139907,"(-35.257249, 149.139907)"
1069343,31 May 2013,21:25,Injury,Right angle collision,1,1,MARCUS CLARKE/RUDD/RIMMER INTERSECTION,-35.276812,149.126543,"(-35.276812, 149.126543)"
1204421,27 March 2019,09:15,Property Damage Only,Other - Vehicle to Vehicle,1,0,ELLENBOROUGH STREET (COSSINGTON SMITH -> GINNINDERRA / MOUAT / RIGGALL),-35.241988,149.12637,"(-35.241988, 149.12637)"
1211781,26 July 2019,08:40,Injury,Other - Vehicle to Vehicle,1,1,MASSON STREET (WATSON -> MCCAUGHEY),-35.26978,149.125526,"(-35.26978, 149.125526)"
1207717,18 May 2019,07:45,Injury,Right angle collision,1,1,LUMEAH/TALLARA INTERSECTION,-35.335197,149.151741,"(-35.335197, 149.151741)"
1201481,13 February 2019,12:30,Property Damage Only,Other - Vehicle to Vehicle,1,0,CHALLIS STREET (MORPHETT -> CAPE / DICKSON BUS STN ACC),-35.252234,149.13513,"(-35.252234, 149.13513)"
1200328,04 February 2019,08:30,Injury,Other - Vehicle to Vehicle,1,1,PHILLIP AVENUE (ANTILL -> MAJURA),-35.248811,149.154806,"(-35.248811, 149.154806)"
1198707,04 January 2019,07:00,Injury,Right angle collision,1,1,MASSON/MCCAUGHEY INTERSECTION,-35.269535,149.123271,"(-35.269535, 149.123271)"
1178860,24 February 2018,18:58,Property Damage Only,Other - Vehicle to Vehicle,1,0,EMU BANK (BENJAMIN -> SOUNDY (N)),-35.238394,149.071109,"(-35.238394, 149.071109)"
1201054,05 February 2019,21:55,Injury,Other - Vehicle to Vehicle,1,1,BARRY/MCCAUGHEY/NORTH INTERSECTION,-35.273489,149.121839,"(-35.273489, 149.121839)"
1201146,18 February 2019,18:30,Property Damage Only,Overturned (On Road),1,0,CLAREY/GLASSEY INTERSECTION,-35.194432,149.062229,"(-35.194432, 149.062229)"
1211880,18 July 2019,19:50,Property Damage Only,Right angle collision,1,0,HOVEA/SCRIVENER INTERSECTION,-35.256515,149.124169,"(-35.256515, 149.124169)"
1115191,22 June 2015,07:50,Property Damage Only,Right turn into oncoming vehicle,1,0,NORTHBOURNE/SWINDEN INTERSECTION,-35.24412,149.134656,"(-35.24412, 149.134656)"
1205634,23 April 2019,17:30,Injury,Same direction side swipe,1,1,MARCUS CLARKE/ALLSOP INTERSECTION,-35.279098,149.125855,"(-35.279098, 149.125855)"
1195891,08 November 2018,09:45,Injury,Other - Vehicle to Vehicle,1,1,FELLOWS ROAD (EAST -> MCDONALD),-35.280898,149.119455,"(-35.280898, 149.119455)"
1110243,04 May 2015,14:00,Injury,Other - Vehicle to Vehicle,1,1,SULLIVANS CREEK ROAD (NORTH -> FELLOWS / SULLIVANS),-35.277765,149.118566,"(-35.277765, 149.118566)"
1200457,06 February 2019,07:50,Property Damage Only,Other - Vehicle to Vehicle,1,0,MACQUARIE STREET (BLIGH -> BLACKALL),-35.307625,149.135342,"(-35.307625, 149.135342)"
1177994,13 February 2018,07:20,Property Damage Only,Other - Vehicle to Vehicle,1,0,KINGS/MORSWKINGSRM/KINGNPARKWRM/PARKEKINGERM/KINGSMORSERM INTERSECTION,-35.299016,149.147987,"(-35.299016, 149.147987)"
1205648,29 April 2019,19:00,Injury,Right angle collision,1,1,DOYLE/PERRY (SW) INTERSECTION,-35.35986,149.046177,"(-35.35986, 149.046177)"
1205988,24 April 2019,16:30,Injury,Same direction side swipe,1,1,LIVERSIDGE STREET (BATCHELORS / LENNOX CROSSING -> BALMAIN),-35.284737,149.11901,"(-35.284737, 149.11901)"
1206104,26 March 2019,16:50,Injury,Right turn into oncoming vehicle,1,1,EAST/FELLOWS INTERSECTION,-35.280677,149.119411,"(-35.280677, 149.119411)"
1199138,10 January 2019,09:00,Injury,Right angle collision,1,1,ANTILL/MOUAT/NORTHBOURNE INTERSECTION,-35.248224,149.134122,"(-35.248224, 149.134122)"
1204065,22 March 2019,16:30,Property Damage Only,Other - Vehicle to Vehicle,1,0,DAVID STREET (HAY -> SARGOOD),-35.26361,149.125363,"(-35.26361, 149.125363)"
1203853,19 March 2019,17:20,Property Damage Only,Same direction side swipe,1,0,CONSTITUTION AVENUE (CRESWELL -> BLAMEY / RUSSELL),-35.291558,149.144922,"(-35.291558, 149.144922)"
1202471,26 February 2019,07:20,Property Damage Only,Other - Vehicle to Vehicle,1,0,COOYONG STREET (AINSLIE -> AKUNA),-35.279995,149.136007,"(-35.279995, 149.136007)"
1184215,10 May 2018,09:35,Property Damage Only,Right turn into oncoming vehicle,1,0,DALEY/NORTH INTERSECTION,-35.274159,149.121034,"(-35.274159, 149.121034)"
1211559,24 July 2019,14:05,Property Damage Only,Right turn into oncoming vehicle,1,0,MATINA/NYRANG INTERSECTION,-35.32711,149.153603,"(-35.32711, 149.153603)"
1079724,05 November 2013,17:20,Injury,Right angle collision,1,1,BARTON/GUNDAROO/WILLIAM SLIM INTERSECTION,-35.201457,149.094845,"(-35.201457, 149.094845)"
1186433,18 June 2018,06:30,Injury,Other - Vehicle to Vehicle,1,1,GUNGAHLIN/SANDFORD INTERSECTION,-35.21833,149.130826,"(-35.21833, 149.130826)"
1203340,12 March 2019,09:30,Property Damage Only,Same direction side swipe,1,0,GIRRAHWEEN/MASSON/NORTHBOURNE INTERSECTION,-35.270338,149.130651,"(-35.270338, 149.130651)"
1233748,14 September 2020,13:40,Injury,Other - Vehicle to Vehicle,1,1,MASSON STREET (WATSON -> MCCAUGHEY),-35.269785,149.125565,"(-35.269785, 149.125565)"
1121950,15 October 2015,09:30,Injury,Right turn into oncoming vehicle,1,1,NORTHBOURNE/SWINDEN INTERSECTION,-35.244147,149.134651,"(-35.244147, 149.134651)"
1203236,19 March 2019,17:09,Property Damage Only,Other - Vehicle to Vehicle,1,0,WAKEFIELD AVENUE (DOORING -> MACARTHUR / NORTHBOURNE),-35.260644,149.133262,"(-35.260644, 149.133262)"
1210961,11 July 2019,08:30,Property Damage Only,Same direction side swipe,1,0,FARRELL/MARCUS CLARKE INTERSECTION,-35.280824,149.124476,"(-35.280824, 149.124476)"
1211505,28 June 2018,07:40,Injury,Collision while one vehicle reversing,1,1,FORBES/GREENWAY INTERSECTION,-35.268803,149.129277,"(-35.268803, 149.129277)"
1101792,14 December 2014,09:40,Property Damage Only,Other - Vehicle to Vehicle,1,0,HINDETUGGNRM/HINDMARSH/TUGGNHINDWRM INTERSECTION,-35.348377,149.068779,"(-35.348377, 149.068779)"
1070653,28 August 2013,17:10,Injury,Other - Vehicle to Vehicle,1,1,EMU BANK (BENJAMIN -> SOUNDY (N)),-35.236945,149.070581,"(-35.236945, 149.070581)"
1207711,23 April 2019,09:15,Injury,Same direction side swipe,1,1,BARRY/MOORE INTERSECTION,-35.27577,149.128254,"(-35.27577, 149.128254)"
1204334,03 April 2019,08:55,Property Damage Only,Other - Vehicle to Vehicle,1,0,BARRY/KINGSLEY INTERSECTION,-35.275273,149.125147,"(-35.275273, 149.125147)"
1060611,01 May 2013,08:35,Injury,Rear end collision,1,1,ADELAIDE AVENUE (STATNADELWRM -> NATIONAL),-35.310234,149.115771,"(-35.310234, 149.115771)"
1211476,23 July 2019,18:30,Property Damage Only,Right angle collision,1,0,ANTILL/MOUAT/NORTHBOURNE INTERSECTION,-35.248223,149.134019,"(-35.248223, 149.134019)"
1091258,10 July 2014,07:45,Property Damage Only,Same direction side swipe,1,0,COTTER ROAD (MCCULLOCH -> LADY DENMAN),-35.313254,149.082151,"(-35.313254, 149.082151)"
1196703,16 November 2018,13:30,Property Damage Only,Right angle collision,1,0,GINNINDERRA/AIKMAN/TENTERFIELD INTERSECTION,-35.23124,149.080347,"(-35.23124, 149.080347)"
1209728,13 June 2019,07:32,Property Damage Only,Right angle collision,1,0,KINGS CANYON/BUNGLE BUNGLE INTERSECTION,-35.20398,149.149961,"(-35.20398, 149.149961)"
1099774,26 November 2014,16:45,Injury,Same direction side swipe,1,1,MOUAT STREET (ANTILL / NORTHBOURNE -> GOODWIN),-35.248184,149.133369,"(-35.248184, 149.133369)"
1226335,10 February 2020,09:55,Injury,Right angle collision,1,1,CURRIE/MANUKA/NEW SOUTH WALES/TELOPEA INTERSECTION,-35.316866,149.136703,"(-35.316866, 149.136703)"
1175013,16 December 2017,20:30,Property Damage Only,Other - Vehicle to Vehicle,1,0,CHALLIS STREET (MORPHETT -> CAPE / DICKSON BUS STN ACC),-35.252224,149.135132,"(-35.252224, 149.135132)"
1082065,21 February 2014,15:10,Property Damage Only,Other - Vehicle to Vehicle,1,0,CHALLIS STREET (MORPHETT -> CAPE / DICKSON BUS STN ACC),-35.251687,149.135218,"(-35.251687, 149.135218)"
1141440,03 August 2016,15:30,Property Damage Only,Other - Vehicle to Vehicle,1,0,COOYONG STREET (LONSDALE / GENGE -> TORRENS),-35.276104,149.13272,"(-35.276104, 149.13272)"
1226354,01 April 2020,08:00,Property Damage Only,Other - Vehicle to Vehicle,1,0,HINDMARSH/LAUNCESTON INTERSECTION,-35.347592,149.074305,"(-35.347592, 149.074305)"
1162912,15 June 2017,08:10,Property Damage Only,Other - Vehicle to Vehicle,1,0,CHIESA STREET (TOM NICHOLSA / FRANCIS FORDE -> BLADON),-35.170659,149.144158,"(-35.170659, 149.144158)"
1102457,18 January 2015,09:15,Injury,Other -  Single Vehicle (On Road),1,1,PARKES WAY (ANZAC -> PARKEKINGERM RAMP),-35.291323,149.141077,"(-35.291323, 149.141077)"
1142321,22 August 2016,08:40,Injury,Overturned (On Road),1,1,BARRY DRIVE (CLUNIES ROSS / FROGGATT -> BOLDREWOOD),-35.272652,149.118149,"(-35.272652, 149.118149)"
1138768,10 July 2016,15:30,Property Damage Only,Other - Vehicle to Vehicle,1,0,EASTLAKE PARADE (WENTWORTH -> TREVILLIAN),-35.311256,149.145365,"(-35.311256, 149.145365)"
1165859,24 July 2017,08:30,Property Damage Only,Other - Vehicle to Vehicle,1,0,BURBURY CLOSE (SYDNEY -> BOURKE),-35.312588,149.133106,"(-35.312588, 149.133106)"
1152342,01 February 2017,17:30,Injury,Same direction side swipe,1,1,CANBERRA AVENUE (GILES -> EYRE / LEFROY),-35.320058,149.137676,"(-35.320058, 149.137676)"
1080873,25 February 2014,18:05,Property Damage Only,Same direction side swipe,1,0,NORTHBOURNE AVENUE (ALINGA -> BUNDA / RUDD),-35.277734,149.129356,"(-35.277734, 149.129356)"
1100777,16 December 2014,19:50,Property Damage Only,Collision with parked vehicle,1,0,CAPTAIN COOK CRESCENT (MURRAY / STUART -> FRANKLIN),-35.321282,149.134816,"(-35.321282, 149.134816)"
1154195,02 March 2017,17:40,Injury,Other - Vehicle to Vehicle,1,1,MCCAUGHEY STREET (MASSON -> BARRY / NORTH),-35.271752,149.123007,"(-35.271752, 149.123007)"
1135587,27 May 2016,13:20,Property Damage Only,Other - Vehicle to Vehicle,1,0,NORTHBOURNE AVENUE (ALINGA -> BUNDA / RUDD),-35.277957,149.12932,"(-35.277957, 149.12932)"
